man_hour,workcenter,proses,tipe_proses,kapasitas,produk,id_tipe_proses,id_proses,id_workcenter,id_kapasitas,id_produk,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,50,Dry Resin,109,68,9,9,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,50,Dry Resin,184,120,9,9,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,50,Dry Resin,185,120,9,9,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,50,Dry Resin,186,120,9,9,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,50,Dry Resin,187,120,9,9,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,TOUCH UP,HV,50,Dry Resin,110,69,9,9,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,50,Dry Resin,111,69,9,9,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,50,Dry Resin,112,70,10,9,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,50,Dry Resin,113,70,10,9,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,50,Dry Resin,114,71,10,9,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,50,Dry Resin,115,70,10,9,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,50,Dry Resin,116,72,10,9,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,50,Dry Resin,117,72,10,9,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,50,Dry Resin,116,73,10,9,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,50,Dry Resin,117,73,10,9,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),50,Dry Resin,118,74,10,9,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),50,Dry Resin,119,74,10,9,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),50,Dry Resin,120,74,10,9,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),50,Dry Resin,121,74,10,9,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,50,Dry Resin,122,75,10,9,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,50,Dry Resin,123,75,10,9,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,50,Dry Resin,124,75,10,9,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,50,Dry Resin,125,75,10,9,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,50,Dry Resin,56,121,10,9,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,50,Dry Resin,51,121,10,9,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,50,Dry Resin,126,121,10,9,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,50,Dry Resin,127,77,10,9,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,50,Dry Resin,128,77,10,9,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,50,Dry Resin,15,122,13,9,5,,,,,,,,,,,,,,,,,
21,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,63,Dry Resin,80,2,1,10,5,,,,,,,,,,,,,,,,,
17,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,63,Dry Resin,81,2,1,10,5,,,,,,,,,,,,,,,,,
20,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,63,Dry Resin,82,2,1,10,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,63,Dry Resin,83,2,1,10,5,,,,,,,,,,,,,,,,,
21,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,63,Dry Resin,84,2,1,10,5,,,,,,,,,,,,,,,,,
17,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,63,Dry Resin,85,2,1,10,5,,,,,,,,,,,,,,,,,
20,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,63,Dry Resin,86,2,1,10,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,63,Dry Resin,87,2,1,10,5,,,,,,,,,,,,,,,,,
4,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,63,Dry Resin,80,1,1,10,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,63,Dry Resin,81,1,1,10,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,63,Dry Resin,82,1,1,10,5,,,,,,,,,,,,,,,,,
8,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,63,Dry Resin,83,1,1,10,5,,,,,,,,,,,,,,,,,
4,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,63,Dry Resin,88,1,1,10,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,63,Dry Resin,89,1,1,10,5,,,,,,,,,,,,,,,,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,63,Dry Resin,84,1,1,10,5,,,,,,,,,,,,,,,,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,63,Dry Resin,85,1,1,10,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,63,Dry Resin,90,62,1,10,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,63,Dry Resin,91,62,1,10,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,63,Dry Resin,92,62,1,10,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,63,Dry Resin,93,63,1,10,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,63,Dry Resin,94,63,1,10,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,63,Dry Resin,95,63,1,10,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,63,Dry Resin,96,63,1,10,5,,,,,,,,,,,,,,,,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,63,Dry Resin,97,64,9,10,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,63,Dry Resin,98,64,9,10,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,63,Dry Resin,99,64,9,10,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,63,Dry Resin,100,65,9,10,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,63,Dry Resin,101,65,9,10,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,63,Dry Resin,102,66,9,10,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,63,Dry Resin,103,66,9,10,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,63,Dry Resin,104,67,9,10,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,63,Dry Resin,105,67,9,10,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,63,Dry Resin,106,68,9,10,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,63,Dry Resin,107,68,9,10,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,63,Dry Resin,108,68,9,10,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,63,Dry Resin,109,68,9,10,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,63,Dry Resin,184,120,9,10,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,63,Dry Resin,185,120,9,10,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,63,Dry Resin,186,120,9,10,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,63,Dry Resin,187,120,9,10,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,TOUCH UP,HV,63,Dry Resin,110,69,9,10,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,63,Dry Resin,111,69,9,10,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,63,Dry Resin,112,70,10,10,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,63,Dry Resin,113,70,10,10,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,63,Dry Resin,114,71,10,10,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,63,Dry Resin,115,70,10,10,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,63,Dry Resin,116,72,10,10,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,63,Dry Resin,117,72,10,10,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,63,Dry Resin,116,73,10,10,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,63,Dry Resin,117,73,10,10,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),63,Dry Resin,118,74,10,10,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),63,Dry Resin,119,74,10,10,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),63,Dry Resin,120,74,10,10,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),63,Dry Resin,121,74,10,10,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,63,Dry Resin,122,75,10,10,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,63,Dry Resin,123,75,10,10,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,63,Dry Resin,124,75,10,10,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,63,Dry Resin,125,75,10,10,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,63,Dry Resin,56,121,10,10,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,63,Dry Resin,51,121,10,10,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,63,Dry Resin,126,121,10,10,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,63,Dry Resin,127,77,10,10,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,63,Dry Resin,128,77,10,10,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,63,Dry Resin,15,122,13,10,5,,,,,,,,,,,,,,,,,
21,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,75,Dry Resin,80,2,1,11,5,,,,,,,,,,,,,,,,,
17,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,75,Dry Resin,81,2,1,11,5,,,,,,,,,,,,,,,,,
20,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,75,Dry Resin,82,2,1,11,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,75,Dry Resin,83,2,1,11,5,,,,,,,,,,,,,,,,,
21,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,75,Dry Resin,84,2,1,11,5,,,,,,,,,,,,,,,,,
17,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,75,Dry Resin,85,2,1,11,5,,,,,,,,,,,,,,,,,
20,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,75,Dry Resin,86,2,1,11,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,75,Dry Resin,87,2,1,11,5,,,,,,,,,,,,,,,,,
4,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,75,Dry Resin,80,1,1,11,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,75,Dry Resin,81,1,1,11,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,75,Dry Resin,82,1,1,11,5,,,,,,,,,,,,,,,,,
8,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,75,Dry Resin,83,1,1,11,5,,,,,,,,,,,,,,,,,
4,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,75,Dry Resin,88,1,1,11,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,75,Dry Resin,89,1,1,11,5,,,,,,,,,,,,,,,,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,75,Dry Resin,84,1,1,11,5,,,,,,,,,,,,,,,,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,75,Dry Resin,85,1,1,11,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,75,Dry Resin,90,62,1,11,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,75,Dry Resin,91,62,1,11,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,75,Dry Resin,92,62,1,11,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,75,Dry Resin,93,63,1,11,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,75,Dry Resin,94,63,1,11,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,75,Dry Resin,95,63,1,11,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,75,Dry Resin,96,63,1,11,5,,,,,,,,,,,,,,,,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,75,Dry Resin,97,64,9,11,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,75,Dry Resin,98,64,9,11,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,75,Dry Resin,99,64,9,11,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,75,Dry Resin,100,65,9,11,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,75,Dry Resin,101,65,9,11,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,75,Dry Resin,102,66,9,11,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,75,Dry Resin,103,66,9,11,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,75,Dry Resin,104,67,9,11,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,75,Dry Resin,105,67,9,11,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,75,Dry Resin,106,68,9,11,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,75,Dry Resin,107,68,9,11,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,75,Dry Resin,108,68,9,11,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,75,Dry Resin,109,68,9,11,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,75,Dry Resin,184,120,9,11,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,75,Dry Resin,185,120,9,11,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,75,Dry Resin,186,120,9,11,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,75,Dry Resin,187,120,9,11,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,TOUCH UP,HV,75,Dry Resin,110,69,9,11,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,75,Dry Resin,111,69,9,11,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,75,Dry Resin,112,70,10,11,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,75,Dry Resin,113,70,10,11,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,75,Dry Resin,114,71,10,11,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,75,Dry Resin,115,70,10,11,5,,,,,,,,,,,,,,,,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,75,Dry Resin,116,72,10,11,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,75,Dry Resin,117,72,10,11,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,75,Dry Resin,116,73,10,11,5,,,,,,,,,,,,,,,,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,75,Dry Resin,117,73,10,11,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),75,Dry Resin,118,74,10,11,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),75,Dry Resin,119,74,10,11,5,,,,,,,,,,,,,,,,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),75,Dry Resin,120,74,10,11,5,,,,,,,,,,,,,,,,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),75,Dry Resin,121,74,10,11,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,75,Dry Resin,122,75,10,11,5,,,,,,,,,,,,,,,,,
0.5,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,75,Dry Resin,123,75,10,11,5,,,,,,,,,,,,,,,,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,75,Dry Resin,124,75,10,11,5,,,,,,,,,,,,,,,,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,75,Dry Resin,125,75,10,11,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,75,Dry Resin,56,121,10,11,5,,,,,,,,,,,,,,,,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,75,Dry Resin,51,121,10,11,5,,,,,,,,,,,,,,,,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,75,Dry Resin,126,121,10,11,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,75,Dry Resin,127,77,10,11,5,,,,,,,,,,,,,,,,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,75,Dry Resin,128,77,10,11,5,,,,,,,,,,,,,,,,,
3.5,QC,QC,ROUTINE TEST,75,Dry Resin,15,122,13,11,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,100,Dry Resin,80,2,1,12,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,100,Dry Resin,81,2,1,12,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,100,Dry Resin,82,2,1,12,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,100,Dry Resin,83,2,1,12,5,,,,,,,,,,,,,,,,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,100,Dry Resin,84,2,1,12,5,,,,,,,,,,,,,,,,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,100,Dry Resin,85,2,1,12,5,,,,,,,,,,,,,,,,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,100,Dry Resin,86,2,1,12,5,,,,,,,,,,,,,,,,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,100,Dry Resin,87,2,1,12,5,,,,,,,,,,,,,,,,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,100,Dry Resin,80,1,1,12,5,,,,,,,,,,,,,,,,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,100,Dry Resin,81,1,1,12,5,,,,,,,,,,,,,,,,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,100,Dry Resin,82,1,1,12,5,,,,,,,,,,,,,,,,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,100,Dry Resin,83,1,1,12,5,,,,,,,,,,,,,,,,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,100,Dry Resin,88,1,1,12,5,,,,,,,,,,,,,,,,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,100,Dry Resin,89,1,1,12,5,,,,,,,,,,,,,,,,,
7,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,100,Dry Resin,84,1,1,12,5,,,,,,,,,,,,,,,,,
7.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,100,Dry Resin,85,1,1,12,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,100,Dry Resin,90,62,1,12,5,,,,,,,,,,,,,,,,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,100,Dry Resin,91,62,1,12,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,100,Dry Resin,92,62,1,12,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,100,Dry Resin,93,63,1,12,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,100,Dry Resin,94,63,1,12,5,,,,,,,,,,,,,,,,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,100,Dry Resin,95,63,1,12,5,,,,,,,,,,,,,,,,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,100,Dry Resin,96,63,1,12,5,,,,,,,,,,,,,,,,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,100,Dry Resin,97,64,9,12,5,,,,,,,,,,,,,,,,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,100,Dry Resin,98,64,9,12,5,,,,,,,,,,,,,,,,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,100,Dry Resin,99,64,9,12,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,100,Dry Resin,100,65,9,12,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,100,Dry Resin,101,65,9,12,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,100,Dry Resin,102,66,9,12,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,100,Dry Resin,103,66,9,12,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,100,Dry Resin,104,67,9,12,5,,,,,,,,,,,,,,,,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,100,Dry Resin,105,67,9,12,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,100,Dry Resin,106,68,9,12,5,,,,,,,,,,,,,,,,,
1,MOULD & CASTING,LV MOULDING,MOULDING,100,Dry Resin,107,68,9,12,5,,,,,,,,,,,,,,,,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,100,Dry Resin,108,68,9,12,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,100,Dry Resin,109,68,9,12,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,100,Dry Resin,184,120,9,12,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,100,Dry Resin,185,120,9,12,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,100,Dry Resin,186,120,9,12,5,,,,,,,,,,,,,,,,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,100,Dry Resin,187,120,9,12,5,,,,,,,,,,,,,,,,,
4,MOULD & CASTING,TOUCH UP,HV,100,Dry Resin,110,69,9,12,5,,,,,,,,,,,,,,,,,
2,MOULD & CASTING,TOUCH UP,LV,100,Dry Resin,111,69,9,12,5,,,,,,,,,,,,,,,,,
